Date,Open,High,Low,Close,Adj Close,Volume,Short_MA,Long_MA,Signal,Position
2019-11-01,62.3849983215332,63.98249816894531,62.290000915527344,63.95500183105469,61.88567733764648,151125200,58.611944410536026,58.611944410536026,0,0
2019-11-04,64.3324966430664,64.4625015258789,63.845001220703125,64.375,62.29207992553711,103272000,58.817767824445454,58.817767824445454,0,0
2019-11-05,64.26249694824219,64.54750061035156,64.08000183105469,64.28250122070312,62.20257568359375,79897600,59.006206907075025,59.006206907075025,0,0
2019-11-06,64.19249725341797,64.37249755859375,63.84249877929688,64.30999755859375,62.22918319702149,75864400,59.18299992879232,59.18299992879232,0,0
2019-11-07,64.68499755859375,65.0875015258789,64.52749633789062,64.85749816894531,62.94739532470703,94940400,59.366048259119836,59.366048259119836,0,0
2019-11-08,64.67250061035156,65.11000061035156,64.2125015258789,65.03500366210938,63.11966323852539,69986400,59.54320311546326,59.54320311546326,0,0
2019-11-11,64.57499694824219,65.61750030517578,64.56999969482422,65.55000305175781,63.61949920654297,81821200,59.72522735595703,59.72522735595703,0,0
2019-11-12,65.38749694824219,65.69750213623047,65.2300033569336,65.48999786376953,63.56124496459961,87388800,59.89477942971622,59.89477942971622,0,0
2019-11-13,65.28250122070312,66.19499969482422,65.26750183105469,66.11750030517578,64.1702880859375,102734400,60.07257145472935,60.07257145472935,0,0
2019-11-14,65.9375,66.22000122070312,65.5250015258789,65.66000366210938,63.72625732421875,89182800,60.22777790493436,60.22777790493436,0,0
2019-11-15,65.91999816894531,66.44499969482422,65.75250244140625,66.44000244140625,64.4832992553711,100206400,60.39567586537954,60.39567586537954,0,0
2019-11-18,66.44999694824219,66.85749816894531,66.05750274658203,66.7750015258789,64.80843353271484,86703200,60.56355285644531,60.56355285644531,0,0
2019-11-19,66.9749984741211,67.0,66.34750366210938,66.57250213623047,64.61188507080078,76167200,60.717628479003906,60.717628479003906,0,0
2019-11-20,66.38500213623047,66.5199966430664,65.0999984741211,65.79750061035156,63.85971450805664,106234400,60.844625282287595,60.844625282287595,0,0
2019-11-21,65.92250061035156,66.00250244140625,65.29499816894531,65.50250244140625,63.57339477539063,121395200,60.958232042266104,60.958232042266104,0,0
2019-11-22,65.64749908447266,65.79499816894531,65.20999908447266,65.44499969482422,63.5176010131836,65325200,61.06505984351749,61.06505984351749,0,0
2019-11-25,65.67749786376953,66.61000061035156,65.62999725341797,66.59249877929688,64.63127899169922,84020400,61.19360493504724,61.19360493504724,0,0
2019-11-26,66.73500061035156,66.79000091552734,65.625,66.07250213623047,64.1266098022461,105207600,61.30448896234686,61.30448896234686,0,0
2019-11-27,66.3949966430664,66.99500274658203,66.32749938964844,66.95999908447266,64.98797607421875,65235600,61.430166965060764,61.430166965060764,0,0
2019-11-29,66.6500015258789,67.0,66.4749984741211,66.8125,64.84481811523438,46617600,61.54717420495075,61.54717420495075,0,0
2019-12-02,66.81749725341797,67.0625,65.86250305175781,66.04000091552734,64.0950698852539,94487200,61.64276626262259,61.64276626262259,0,0
2019-12-03,64.57749938964844,64.88249969482422,64.07250213623047,64.86250305175781,62.9522590637207,114430400,61.70984411239624,61.70984411239624,0,0
2019-12-04,65.26750183105469,65.82749938964844,65.16999816894531,65.43499755859375,63.50788116455078,67181600,61.785867652114554,61.785867652114554,0,0
2019-12-05,65.94750213623047,66.47250366210938,65.68250274658203,66.3949966430664,64.43960571289062,74424400,61.87805023193359,61.87805023193359,0,0
2019-12-06,66.87000274658203,67.75,66.82499694824219,67.67749786376953,65.68433380126953,106075600,62.132150192260745,61.99176489138136,True,1
2019-12-09,67.5,67.69999694824219,66.22750091552734,66.7300033569336,64.7647476196289,128042400,62.37265022277832,62.08288486187275,True,0
2019-12-10,67.1500015258789,67.51750183105469,66.46499633789062,67.12000274658203,65.14326477050781,90420400,62.595200271606444,62.177924821961604,True,0
2019-12-11,67.20249938964844,67.7750015258789,67.125,67.69249725341797,65.69889831542969,78756800,62.826100234985354,62.28004653365524,True,0
2019-12-12,66.94499969482422,68.13999938964844,66.83000183105469,67.86499786376953,65.8663101196289,137310400,63.088600158691406,62.38159110329368,True,0
2019-12-13,67.86499786376953,68.82499694824219,67.73249816894531,68.7874984741211,66.76164245605469,133587600,63.360250091552736,62.49598230634417,True,0
2019-12-16,69.25,70.19750213623047,69.24500274658203,69.96499633789062,67.90446472167969,128186000,63.624500045776365,62.627017640230946,True,0
2019-12-17,69.89250183105469,70.44249725341797,69.69999694824219,70.10250091552734,68.03791046142578,114158400,63.89125007629394,62.75590528290847,True,0
2019-12-18,69.94999694824219,70.4749984741211,69.77999877929688,69.93499755859375,67.8753433227539,116028400,64.1679500579834,62.87758481300483,True,0
2019-12-19,69.875,70.29499816894531,69.73750305175781,70.00499725341797,67.94329071044922,98369200,64.43290000915528,62.99637502034505,True,0
2019-12-20,70.55750274658203,70.6624984741211,69.63999938964844,69.86000061035156,67.80258178710938,275978000,64.67965003967285,63.10889347264024,True,0
2019-12-23,70.13249969482422,71.0625,70.09249877929688,71.0,68.90898895263672,98572000,64.91860000610352,63.23616938437185,True,0
2019-12-24,71.17250061035156,71.22250366210938,70.7300033569336,71.06749725341797,68.9744873046875,48478800,65.16059997558594,63.36047617594401,True,0
2019-12-26,71.20500183105469,72.49500274658203,71.17500305175781,72.47750091552734,70.34295654296875,93121200,65.43354995727539,63.5029296875,True,0
2019-12-27,72.77999877929688,73.49250030517578,72.02999877929688,72.44999694824219,70.31627655029297,146266000,65.71069992065429,63.6405768761268,True,0
2019-12-30,72.36499786376953,73.17250061035156,71.30500030517578,72.87999725341797,70.73362731933594,144114400,65.99189987182618,63.78056809396455,True,0
2019-12-31,72.48249816894531,73.41999816894531,72.37999725341797,73.4124984741211,71.25043487548828,100805600,66.27809982299804,63.92432824889226,True,0
2020-01-02,74.05999755859375,75.1500015258789,73.79750061035156,75.0875015258789,72.8760986328125,135480400,66.57729988098144,64.08849256178912,True,0
2020-01-03,74.2874984741211,75.1449966430664,74.125,74.35749816894531,72.1676025390625,146322800,66.86464981079102,64.23731873000878,True,0
2020-01-06,73.44750213623047,74.98999786376953,73.1875,74.94999694824219,72.74266815185547,118387200,67.14774978637695,64.39035699026925,True,0
2020-01-07,74.95999908447266,75.2249984741211,74.37000274658203,74.59750366210938,72.40054321289062,108872000,67.42179985046387,64.5341196194501,True,0
2020-01-08,74.29000091552734,76.11000061035156,74.29000091552734,75.79750061035156,73.56520080566406,132079200,67.70484985351563,64.69055546654596,True,0
2020-01-09,76.80999755859375,77.60749816894531,76.55000305175781,77.40750122070312,75.1277847290039,170108400,68.00774986267089,64.86476020290426,True,0
2020-01-10,77.6500015258789,78.1675033569336,77.0625,77.5824966430664,75.2976303100586,140644800,68.34294982910156,65.0366215061497,True,0
2020-01-13,77.91000366210938,79.26750183105469,77.7874984741211,79.23999786376953,76.90629577636719,121532000,68.71144981384278,65.22599985758464,True,0
2020-01-14,79.17500305175781,79.39250183105469,78.0425033569336,78.16999816894531,75.86782836914062,161954400,69.0310498046875,65.39631562483937,True,0
2020-01-15,77.9625015258789,78.875,77.38749694824219,77.83499908447266,75.54269409179688,121923600,69.30864974975586,65.55785696847099,True,0
2020-01-16,78.39749908447266,78.92500305175781,78.02249908447266,78.80999755859375,76.48898315429688,108829200,69.59734970092774,65.72775620680589,True,0
2020-01-17,79.06749725341797,79.68499755859375,78.75,79.68250274658203,77.33578491210938,137816400,69.90534973144531,65.90439856806888,True,0
2020-01-21,79.29750061035156,79.75499725341797,79.0,79.14250183105469,76.81168365478516,110843200,70.20199981689453,66.0698748588562,True,0
2020-01-22,79.6449966430664,79.99749755859375,79.32749938964844,79.42500305175781,77.08587646484375,101832400,70.49334991455078,66.2347529846945,True,0
2020-01-23,79.4800033569336,79.88999938964844,78.9124984741211,79.80750274658203,77.45710754394531,104472000,70.78879989624023,66.4002743232541,True,0
2020-01-24,80.0625,80.8324966430664,79.37999725341797,79.57749938964844,77.23387145996094,146537600,71.06934982299805,66.55903607104199,True,0
2020-01-27,77.51499938964844,77.94249725341797,76.22000122070312,77.23750305175781,74.96279907226562,161940000,71.3042999267578,66.68616067795526,True,0
2020-01-28,78.1500015258789,79.5999984741211,78.04750061035156,79.42250061035156,77.08343505859375,162234000,71.57039993286133,66.83599997127757,True,0
2020-01-29,81.11250305175781,81.9625015258789,80.34500122070312,81.08499908447266,78.69698333740234,216229200,71.8788998413086,67.00168600747752,True,0
2020-01-30,80.13500213623047,81.02249908447266,79.6875,80.96749877929688,78.58295440673828,126743200,72.1694497680664,67.16221259106165,True,0
2020-01-31,80.23249816894531,80.66999816894531,77.07250213623047,77.37750244140625,75.0986557006836,199588400,72.38149978637695,67.2782954302701,True,0
2020-02-03,76.07499694824219,78.37249755859375,75.55500030517578,77.16500091552734,74.89241790771484,173788400,72.59334976196288,67.38938200875614,True,0
2020-02-04,78.82749938964844,79.91000366210938,78.40750122070312,79.7125015258789,77.3648910522461,136616400,72.87164978027344,67.5263055589464,True,0
2020-02-05,80.87999725341797,81.19000244140625,79.73750305175781,80.36250305175781,77.99575805664062,118826800,73.16884979248047,67.66736267425202,True,0
2020-02-06,80.64250183105469,81.30500030517578,80.06500244140625,81.30249786376953,78.90807342529297,105425600,73.48599975585938,67.81557066544242,True,0
2020-02-07,80.59249877929688,80.8499984741211,79.5,80.00749969482422,77.83550262451172,117684000,73.75429977416992,67.94666667651104,True,0
2020-02-10,78.54499816894531,80.38749694824219,78.4625015258789,80.38749694824219,78.20519256591797,109348800,74.04059967041016,68.07901593472096,True,0
2020-02-11,80.9000015258789,80.9749984741211,79.67749786376953,79.90249633789062,77.73334503173828,94323200,74.29944961547852,68.20347362317537,True,0
2020-02-12,80.36750030517578,81.80500030517578,80.36750030517578,81.80000305175781,79.57933807373047,113730400,74.59919967651368,68.34510413805644,True,0
2020-02-13,81.04750061035156,81.55500030517578,80.8375015258789,81.21749877929688,79.01264190673828,94747600,74.90274963378906,68.47780923745067,True,0
2020-02-14,81.18499755859375,81.49500274658203,80.7125015258789,81.23750305175781,79.03211975097656,80113600,75.23024963378906,68.60801019473952,True,0
2020-02-18,78.83999633789062,79.9375,78.65249633789062,79.75,77.58497619628906,152531200,75.51654968261718,68.7205555463078,True,0
2020-02-19,80.0,81.14250183105469,80.0,80.90499877929688,78.70863342285156,93984000,75.8067497253418,68.8423999786377,True,0
2020-02-20,80.65750122070312,81.1624984741211,79.55249786376953,80.07499694824219,77.90116119384766,100566000,76.05469970703125,68.95361381001992,True,0
2020-02-21,79.65499877929688,80.11250305175781,77.625,78.26249694824219,76.13786315917969,129554000,76.28534957885742,69.04487737019856,True,0
2020-02-24,74.31500244140625,76.04499816894531,72.30750274658203,74.54499816894531,72.52130126953125,222195200,76.43384948730468,69.09827660125436,True,0
2020-02-25,75.23750305175781,75.63249969482422,71.53250122070312,72.0199966430664,70.06484985351562,230673600,76.52039947509766,69.12637006319486,True,0
2020-02-26,71.63249969482422,74.47000122070312,71.625,73.1624984741211,71.17633056640625,198054800,76.6263494873047,69.16480938139416,True,0
2020-02-27,70.2750015258789,71.5,68.23999786376953,68.37999725341797,66.52365112304688,320605600,76.61819946289063,69.15740549339438,True,0
2020-02-28,64.31500244140625,69.60250091552734,64.09249877929688,68.33999633789062,66.48472595214844,426510000,76.58569946289063,69.14976615549249,True,0
2020-03-02,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,72.67452239990234,341397200,76.67769943237305,69.20118035210504,True,0
2020-03-03,75.9175033569336,76.0,71.44999694824219,72.33000183105469,70.3664321899414,319475600,76.72559951782226,69.22988513631559,True,0
2020-03-04,74.11000061035156,75.8499984741211,73.28250122070312,75.68499755859375,73.63033294677734,219178400,76.83919952392579,69.28856797651811,True,0
2020-03-05,73.87999725341797,74.88749694824219,72.85250091552734,73.2300033569336,71.24200439453125,187572800,76.90659957885742,69.32407640336871,True,0
2020-03-06,70.5,72.70500183105469,70.30750274658203,72.25749969482422,70.2958984375,226176800,76.9317495727539,69.3502676827567,True,0
2020-03-09,65.9375,69.52249908447266,65.75,66.5425033569336,64.73603057861328,286744800,76.84124969482421,69.32542021084676,True,0
2020-03-10,69.28500366210938,71.61000061035156,67.34249877929688,71.33499908447266,69.39845275878906,285290000,76.81839965820312,69.34304809570312,True,0
2020-03-11,69.34750366210938,70.30500030517578,67.96499633789062,68.85749816894531,66.98820495605469,255598800,76.74654968261719,69.33882592242696,True,0
2020-03-12,63.98500061035156,67.5,62.0,62.057498931884766,60.37279891967773,418474000,76.53009971618653,69.27605586216367,True,0
2020-03-13,66.22250366210938,69.9800033569336,63.23749923706055,69.49250030517578,67.60595703125,370732000,76.45169975280761,69.27790581466805,True,0
2020-03-16,60.48749923706055,64.7699966430664,60.0,60.5525016784668,58.90866088867188,322423600,76.16099975585938,69.20396171181889,True,0
2020-03-17,61.87749862670898,64.40249633789062,59.59999847412109,63.21500015258789,61.498870849609375,324056000,75.93814979553223,69.15363430375812,True,0
2020-03-18,59.942501068115234,62.5,59.27999877929688,61.66749954223633,59.99338150024414,300233600,75.67249984741211,69.09124984741212,True,0
2020-03-19,61.84749984741211,63.209999084472656,60.65250015258789,61.19499969482422,59.53371047973633,271857200,75.4044497680664,69.02599158168825,True,0
2020-03-20,61.79499816894531,62.95750045776367,57.0,57.310001373291016,55.75417709350586,401693200,75.0346997833252,68.92995887506204,True,0
2020-03-23,57.02000045776367,57.125,53.15250015258789,56.09249877929688,54.56972885131836,336752800,74.60839973449707,68.82558928078753,True,0
2020-03-24,59.09000015258789,61.92250061035156,58.57500076293945,61.720001220703125,60.0444564819336,287531200,74.2911498260498,68.76828615127071,True,0
2020-03-25,62.6875,64.5625,61.07500076293945,61.380001068115234,59.71369171142578,303602000,73.93394989013672,68.70917987060547,True,0
2020-03-26,61.630001068115234,64.66999816894531,61.59000015258789,64.61000061035156,62.855995178222656,252087200,73.66274993896485,68.6766467018733,True,0
2020-03-27,63.1875,63.96749877929688,61.76250076293945,61.935001373291016,60.25362777709961,204216800,73.34474998474121,68.62356288038839,True,0
2020-03-30,62.685001373291016,63.880001068115234,62.34999847412109,63.70249938964844,61.973140716552734,167976400,73.0426000213623,68.58511707186699,True,0
2020-03-31,63.900001525878906,65.62249755859375,63.0,63.5724983215332,61.84666442871094,197002000,72.72039993286133,68.54625956217448,True,0
2020-04-01,61.625,62.18000030517578,59.782501220703125,60.227500915527344,58.592472076416016,176218400,72.34209991455079,68.48226911104642,True,0
2020-04-02,60.084999084472656,61.28749847412109,59.22499847412109,61.23249816894531,59.5701904296875,165934000,71.97824981689453,68.42692734812962,True,0
2020-04-03,60.70000076293945,61.42499923706055,59.74250030517578,60.352500915527344,58.71408462524414,129880000,71.58914978027343,68.36575745091294,True,0
2020-04-06,62.72499847412109,65.77749633789062,62.345001220703125,65.61750030517578,63.83614730834961,201820400,71.30994979858399,68.34509386335101,True,0
2020-04-07,67.69999694824219,67.92500305175781,64.75,64.85749816894531,63.0967903137207,202887200,71.06234970092774,68.31906702981067,True,0
2020-04-08,65.68499755859375,66.84249877929688,65.30750274658203,66.51750183105469,64.71173095703125,168895200,70.80424972534179,68.30572210241247,True,0
2020-04-09,67.17500305175781,67.51750183105469,66.17500305175781,66.99749755859375,65.17867279052734,161834800,70.52249969482422,68.29610280429615,True,0
2020-04-13,67.07749938964844,68.42500305175781,66.4574966430664,68.3125,66.4579849243164,131022800,70.26939971923828,68.29622249185604,True,0
2020-04-14,70.0,72.0625,69.51249694824219,71.76249694824219,69.8143310546875,194994800,70.157099609375,68.32134042269942,True,0
2020-04-15,70.5999984741211,71.5824966430664,70.15750122070312,71.10749816894531,69.17711639404297,131154400,70.03594955444336,68.34138472303212,True,0
2020-04-16,71.84500122070312,72.05000305175781,70.5875015258789,71.67250061035156,69.7267837524414,157125200,69.87514953613281,68.36517840794154,True,0
2020-04-17,71.17250061035156,71.73750305175781,69.21499633789062,70.69999694824219,68.78067779541016,215250000,69.6818994140625,68.38173740468126,True,0
2020-04-20,69.48750305175781,70.41999816894531,69.2125015258789,69.23249816894531,67.35301208496094,130015200,69.44049942016602,68.38772867766905,True,0
2020-04-21,69.06999969482422,69.3125,66.35749816894531,67.09249877929688,65.27111053466797,180991600,69.18219940185547,68.37867112593217,True,0
2020-04-22,68.40249633789062,69.4749984741211,68.05000305175781,69.0250015258789,67.1511459350586,116862400,68.95494949340821,68.38315953148737,True,0
2020-04-23,68.96749877929688,70.4375,68.71749877929688,68.75749969482422,66.89091491699219,124814400,68.73204956054687,68.38574118778624,True,0
2020-04-24,69.30000305175781,70.75250244140625,69.25,70.74250030517578,68.82202911376953,126161200,68.51089950561523,68.40188337352178,True,0
2020-04-27,70.44999694824219,71.13500213623047,69.98750305175781,70.7925033569336,68.87065887451172,117087600,68.30239959716796,68.41814609449737,False,-1
2020-04-28,71.2699966430664,71.4574966430664,69.55000305175781,69.6449966430664,67.75431823730469,112004800,68.07054946899414,68.42643562523094,False,0
2020-04-29,71.18250274658203,72.4175033569336,70.97250366210938,71.93250274658203,69.9797134399414,137280800,67.91419952392579,68.4499662770521,False,0
2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,71.4560317993164,183064000,67.76509948730468,68.48329981486003,False,0
2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,70.30561828613281,240616800,67.60894958496094,68.50836075536462,False,0
2020-05-04,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,71.30038452148438,133568000,67.50949966430665,68.53981891431306,False,0
2020-05-05,73.76499938964844,75.25,73.61499786376953,74.38999938964844,72.3705062866211,147751200,67.5063996887207,68.57805538800807,False,0
2020-05-06,75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,73.1171646118164,142333600,67.56914978027343,68.62077906224634,False,0
2020-05-07,75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,73.8735580444336,115215200,67.62459976196288,68.6679675686744,False,0
2020-05-08,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,75.63187408447266,133838400,67.80764984130859,68.72479150234125,False,0
2020-05-11,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,76.82195281982422,145946400,68.0158999633789,68.78866227265377,False,0
2020-05-12,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,75.94403076171875,162301200,68.07889999389648,68.84602834001372,False,0
2020-05-13,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,75.0270767211914,200622400,68.17054992675781,68.89676085658043,False,0
2020-05-14,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,75.48800659179688,158929200,68.20455001831054,68.94981236457825,False,0
2020-05-15,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,75.04169464111328,166348400,68.27849990844726,68.99936320618814,False,0
2020-05-18,78.2925033569336,79.125,77.58000183105469,78.73999786376953,76.80977630615234,135178400,68.40814987182617,69.05949058061765,False,0
2020-05-19,78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,76.36593627929688,101729600,68.64299987792968,69.11608882038139,False,0
2020-05-20,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,77.85111236572266,111504800,68.81244995117187,69.1812803687119,False,0
2020-05-21,79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,77.27069091796875,102688800,69.01955001831055,69.2420756484523,False,0
2020-05-22,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,77.7681884765625,81803200,69.37285011291505,69.30521075696831,True,1
2020-05-26,80.875,81.05999755859375,79.125,79.18250274658203,77.24142456054688,125522000,69.56665016174317,69.36435621798395,True,0
2020-05-27,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,77.57795715332031,112945200,69.94615005493164,69.42485109965007,True,0
2020-05-28,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,77.61211395263672,133560800,70.27310005187988,69.48483718781782,True,0
2020-05-29,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,77.5365219116211,153532400,70.62945007324218,69.5436616785386,True,0
2020-06-01,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,78.49005889892578,80791200,71.01480010986329,69.60751454314293,True,0
2020-06-02,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,78.85340881347656,87642800,71.48530006408691,69.67279061605764,True,0
2020-06-03,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,79.2874984741211,104491200,71.98905006408691,69.73988430486249,True,0
2020-06-04,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,78.60466003417969,87560400,72.36625007629395,69.8021838308751,True,0
2020-06-05,80.8375015258789,82.9375,80.80750274658203,82.875,80.84341430664062,137250400,72.79615005493164,69.8768856375558,True,0
2020-06-08,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,81.3213882446289,95654400,73.17125,69.95352263884111,True,0
2020-06-09,83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,83.88935089111328,147712400,73.65249992370606,70.0441665649414,True,0
2020-06-10,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,86.04763793945312,166651600,74.14264991760254,70.14622180381518,True,0
2020-06-11,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,81.91645050048828,201662400,74.5506999206543,70.22347753940348,True,0
2020-06-12,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,82.62367248535156,200146000,75.04014984130859,70.30390264723036,True,0
2020-06-15,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,83.64549255371094,138808800,75.53044982910156,70.38922637602242,True,0
2020-06-16,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,85.86228942871094,165428800,76.08379974365235,70.48609874012706,True,0
2020-06-17,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,85.74278259277344,114406400,76.52939971923828,70.58124300430381,True,0
2020-06-18,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,85.77690887451172,96820400,76.99089981079102,70.6755433289901,True,0
2020-06-19,88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,85.28672790527344,264476000,77.40914978027344,70.76610796129381,True,0
2020-06-22,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,87.5181655883789,135445200,77.8635498046875,70.86799715924006,True,0
2020-06-23,91.0,93.09500122070312,90.56749725341795,91.63249969482422,89.38621520996094,212155600,78.32994979858398,70.97903727975121,True,0
2020-06-24,91.25,92.19750213623048,89.62999725341797,90.01499938964844,87.80838775634766,192623200,78.6949998474121,71.08029239735704,True,0
2020-06-25,90.1750030517578,91.25,89.39250183105469,91.20999908447266,88.97409057617188,137522400,79.09704986572265,71.18679878194496,True,0
2020-06-26,91.10250091552734,91.33000183105467,88.25499725341797,88.40750122070312,86.24028015136719,205256800,79.43174987792969,71.27743405793842,True,0
2020-06-29,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,88.22784423828125,130646000,79.82664993286133,71.3777878047284,True,0
2020-06-30,90.0199966430664,91.49500274658205,90.0,91.1999969482422,88.96434020996094,140223200,80.26599990844727,71.48102847735088,True,0
2020-07-01,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,88.79605865478516,110737200,80.74469985961915,71.5823055128977,True,0
2020-07-02,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,88.79605865478516,114041600,81.18474975585937,71.68253845529458,True,0
2020-07-06,92.5,93.94499969482422,92.46749877929688,93.4625015258789,91.17137145996094,118655600,81.67884979248046,71.79423057360526,True,0
2020-07-07,93.85250091552734,94.65499877929688,93.05750274658205,93.17250061035156,90.88848114013672,112424400,82.12744979858398,71.9033033799152,True,0
2020-07-08,94.18000030517578,95.375,94.08999633789062,95.34249877929688,93.00528717041016,117092000,82.61844970703125,72.0222840672217,True,0
2020-07-09,96.2624969482422,96.31749725341795,94.67250061035156,95.75250244140624,93.40522003173828,125642800,83.14059982299804,72.14213365497011,True,0
2020-07-10,95.33499908447266,95.9800033569336,94.70500183105467,95.91999816894533,93.56861877441406,90257200,83.62034973144532,72.26162041132174,True,0
2020-07-13,97.26499938964844,99.95500183105467,95.25749969482422,95.47750091552734,93.13695526123048,191649200,84.06089981079101,72.37769981384277,True,0
